transaction_id,user_id,product_id,quantity,price,timestamp
5439,446,349,1,86.36,2024-08-14 14:00:00
5440,332,88,6,239.36,2024-08-14 15:00:00
5441,139,336,3,366.41,2024-08-14 16:00:00
5442,357,409,7,313.7,2024-08-14 17:00:00
5443,601,215,8,364.89,2024-08-14 18:00:00
5444,274,92,5,396.92,2024-08-14 19:00:00
5445,19,303,5,223.3,2024-08-14 20:00:00
5446,983,464,2,262.48,2024-08-14 21:00:00
5447,311,235,8,493.28,2024-08-14 22:00:00
5448,870,184,1,484.19,2024-08-14 23:00:00
5449,886,38,9,210.33,2024-08-15 00:00:00
5450,978,139,1,344.16,2024-08-15 01:00:00
5451,154,195,1,137.46,2024-08-15 02:00:00
5452,390,15,1,80.59,2024-08-15 03:00:00
5453,260,257,7,385.36,2024-08-15 04:00:00
5454,620,135,4,220.91,2024-08-15 05:00:00
5455,883,1,7,92.64,2024-08-15 06:00:00
5456,797,49,5,380.63,2024-08-15 07:00:00
5457,571,96,7,458.01,2024-08-15 08:00:00
5458,125,201,7,466.97,2024-08-15 09:00:00
5459,354,413,4,300.19,2024-08-15 10:00:00
5460,273,26,2,242.42,2024-08-15 11:00:00
5461,619,343,8,75.22,2024-08-15 12:00:00
5462,811,429,2,397.43,2024-08-15 13:00:00
5463,245,235,9,472.93,2024-08-15 14:00:00
5464,848,349,5,445.28,2024-08-15 15:00:00
5465,450,244,9,377.13,2024-08-15 16:00:00
5466,930,358,9,7.26,2024-08-15 17:00:00
5467,247,481,8,206.84,2024-08-15 18:00:00
5468,520,327,8,208.3,2024-08-15 19:00:00
5469,141,396,4,447.71,2024-08-15 20:00:00
5470,362,351,4,37.5,2024-08-15 21:00:00
5471,8,416,2,267.96,2024-08-15 22:00:00
5472,478,374,4,72.39,2024-08-15 23:00:00
5473,352,404,4,332.84,2024-08-16 00:00:00
5474,996,375,6,397.17,2024-08-16 01:00:00
5475,495,51,3,322.77,2024-08-16 02:00:00
5476,606,81,2,398.32,2024-08-16 03:00:00
5477,833,36,8,305.71,2024-08-16 04:00:00
5478,427,67,2,98.97,2024-08-16 05:00:00
5479,39,129,8,194.42,2024-08-16 06:00:00
5480,593,370,7,478.65,2024-08-16 07:00:00
5481,187,155,3,147.65,2024-08-16 08:00:00
5482,596,245,6,36.12,2024-08-16 09:00:00
5483,600,111,6,195.49,2024-08-16 10:00:00
5484,754,168,5,186.32,2024-08-16 11:00:00
5485,854,481,8,237.8,2024-08-16 12:00:00
5486,93,468,5,282.35,2024-08-16 13:00:00
5487,86,142,7,496.25,2024-08-16 14:00:00
5488,44,356,6,379.34,2024-08-16 15:00:00
5489,137,197,7,22.77,2024-08-16 16:00:00
5490,421,471,9,357.79,2024-08-16 17:00:00
5491,74,109,3,412.99,2024-08-16 18:00:00
5492,548,376,7,448.34,2024-08-16 19:00:00
5493,613,79,3,214.88,2024-08-16 20:00:00
5494,988,390,2,160.24,2024-08-16 21:00:00
5495,512,161,7,420.47,2024-08-16 22:00:00
5496,156,439,4,389.92,2024-08-16 23:00:00
5497,938,19,1,270.34,2024-08-17 00:00:00
5498,255,127,6,63.35,2024-08-17 01:00:00
5499,171,205,6,327.62,2024-08-17 02:00:00
5500,981,29,6,37.51,2024-08-17 03:00:00
5501,728,445,2,54.68,2024-08-17 04:00:00
5502,170,454,1,168.91,2024-08-17 05:00:00
5503,764,207,3,188.73,2024-08-17 06:00:00
5504,872,464,2,233.68,2024-08-17 07:00:00
5505,322,280,6,172.88,2024-08-17 08:00:00
5506,567,151,6,21.73,2024-08-17 09:00:00
5507,456,240,5,82.92,2024-08-17 10:00:00
5508,944,266,5,61.98,2024-08-17 11:00:00
5509,603,182,9,218.44,2024-08-17 12:00:00
5510,790,105,5,110.0,2024-08-17 13:00:00
5511,613,425,6,150.3,2024-08-17 14:00:00
5512,155,433,4,238.43,2024-08-17 15:00:00
5513,889,401,1,121.6,2024-08-17 16:00:00
5514,349,497,4,126.73,2024-08-17 17:00:00
5515,451,440,2,417.41,2024-08-17 18:00:00
5516,876,236,3,276.3,2024-08-17 19:00:00
5517,653,173,7,429.1,2024-08-17 20:00:00
5518,173,158,7,259.69,2024-08-17 21:00:00
5519,10,172,1,455.09,2024-08-17 22:00:00
5520,740,494,8,131.1,2024-08-17 23:00:00
5521,265,458,7,310.25,2024-08-18 00:00:00
5522,438,311,1,254.1,2024-08-18 01:00:00
5523,760,403,8,459.75,2024-08-18 02:00:00
5524,247,157,2,212.15,2024-08-18 03:00:00
5525,667,258,8,428.14,2024-08-18 04:00:00
5526,546,164,3,284.13,2024-08-18 05:00:00
5527,499,147,7,355.73,2024-08-18 06:00:00
5528,129,391,6,444.01,2024-08-18 07:00:00
5529,672,154,5,498.47,2024-08-18 08:00:00
5530,601,463,2,366.91,2024-08-18 09:00:00
5531,605,367,2,160.69,2024-08-18 10:00:00
5532,327,38,1,153.01,2024-08-18 11:00:00
5533,753,131,9,158.01,2024-08-18 12:00:00
5534,835,358,8,53.46,2024-08-18 13:00:00
5535,980,255,8,31.53,2024-08-18 14:00:00
5536,404,208,1,292.52,2024-08-18 15:00:00
5537,629,450,5,406.24,2024-08-18 16:00:00
5538,606,95,6,22.89,2024-08-18 17:00:00
5539,675,348,2,285.48,2024-08-18 18:00:00
5540,611,327,5,189.02,2024-08-18 19:00:00
5541,625,478,6,446.78,2024-08-18 20:00:00
5542,359,171,9,76.97,2024-08-18 21:00:00
5543,603,250,1,283.9,2024-08-18 22:00:00
5544,858,190,3,485.61,2024-08-18 23:00:00
5545,718,199,9,175.79,2024-08-19 00:00:00
5546,17,484,1,372.18,2024-08-19 01:00:00
5547,274,221,1,441.81,2024-08-19 02:00:00
5548,685,24,1,97.17,2024-08-19 03:00:00
5549,116,244,7,496.3,2024-08-19 04:00:00
5550,861,423,5,405.65,2024-08-19 05:00:00
5551,980,324,6,73.09,2024-08-19 06:00:00
5552,693,128,8,158.89,2024-08-19 07:00:00
5553,91,93,2,314.36,2024-08-19 08:00:00
5554,82,300,2,443.03,2024-08-19 09:00:00
5555,324,133,3,101.44,2024-08-19 10:00:00
5556,961,55,3,366.95,2024-08-19 11:00:00
5557,114,477,3,138.97,2024-08-19 12:00:00
5558,769,158,4,403.68,2024-08-19 13:00:00
5559,58,29,3,343.3,2024-08-19 14:00:00
5560,154,410,2,263.84,2024-08-19 15:00:00
5561,877,211,9,326.68,2024-08-19 16:00:00
5562,404,154,6,438.84,2024-08-19 17:00:00
5563,628,293,3,196.28,2024-08-19 18:00:00
5564,855,475,9,385.78,2024-08-19 19:00:00
5565,266,222,4,83.66,2024-08-19 20:00:00
5566,315,115,4,352.09,2024-08-19 21:00:00
5567,715,437,8,376.58,2024-08-19 22:00:00
5568,41,158,7,224.28,2024-08-19 23:00:00
5569,105,259,7,397.84,2024-08-20 00:00:00
5570,901,251,7,280.77,2024-08-20 01:00:00
5571,890,122,5,468.46,2024-08-20 02:00:00
5572,193,299,7,60.67,2024-08-20 03:00:00
5573,401,263,4,69.76,2024-08-20 04:00:00
5574,278,381,8,422.0,2024-08-20 05:00:00
5575,354,49,9,421.97,2024-08-20 06:00:00
5576,749,377,3,238.26,2024-08-20 07:00:00
5577,937,329,7,482.16,2024-08-20 08:00:00
5578,733,297,9,341.3,2024-08-20 09:00:00
5579,580,362,1,491.51,2024-08-20 10:00:00
5580,709,77,2,268.54,2024-08-20 11:00:00
5581,256,463,7,104.8,2024-08-20 12:00:00
5582,651,438,2,224.97,2024-08-20 13:00:00
5583,824,127,7,490.34,2024-08-20 14:00:00
5584,947,197,1,188.35,2024-08-20 15:00:00
5585,661,221,3,478.72,2024-08-20 16:00:00
5586,99,483,5,399.53,2024-08-20 17:00:00
5587,588,91,6,223.84,2024-08-20 18:00:00
5588,282,411,9,273.23,2024-08-20 19:00:00
5589,883,8,9,305.68,2024-08-20 20:00:00
5590,403,32,3,334.55,2024-08-20 21:00:00
5591,109,468,8,42.97,2024-08-20 22:00:00
5592,700,320,4,467.13,2024-08-20 23:00:00
5593,199,394,7,300.51,2024-08-21 00:00:00
5594,303,269,6,465.92,2024-08-21 01:00:00
5595,327,191,8,317.79,2024-08-21 02:00:00
5596,154,349,6,218.35,2024-08-21 03:00:00
5597,552,163,4,285.63,2024-08-21 04:00:00
5598,645,61,2,415.6,2024-08-21 05:00:00
5599,405,438,7,166.43,2024-08-21 06:00:00
5600,462,264,4,478.45,2024-08-21 07:00:00
5601,132,285,9,235.65,2024-08-21 08:00:00
5602,791,95,9,478.34,2024-08-21 09:00:00
5603,874,41,7,440.97,2024-08-21 10:00:00
5604,84,414,5,384.99,2024-08-21 11:00:00
5605,399,470,3,236.38,2024-08-21 12:00:00
5606,754,149,3,295.54,2024-08-21 13:00:00
5607,628,204,9,419.82,2024-08-21 14:00:00
5608,109,267,9,274.31,2024-08-21 15:00:00
5609,221,2,4,370.4,2024-08-21 16:00:00
5610,904,178,1,396.38,2024-08-21 17:00:00
5611,553,425,5,258.98,2024-08-21 18:00:00
5612,368,194,8,270.44,2024-08-21 19:00:00
5613,147,482,4,102.93,2024-08-21 20:00:00
5614,112,387,4,126.15,2024-08-21 21:00:00
5615,615,336,9,452.95,2024-08-21 22:00:00
5616,558,435,9,420.96,2024-08-21 23:00:00
5617,924,196,7,10.01,2024-08-22 00:00:00
5618,494,343,8,435.35,2024-08-22 01:00:00
5619,505,249,4,17.49,2024-08-22 02:00:00
5620,475,498,8,231.85,2024-08-22 03:00:00
5621,836,212,6,38.38,2024-08-22 04:00:00
5622,890,153,3,484.57,2024-08-22 05:00:00
5623,271,158,7,486.3,2024-08-22 06:00:00
5624,995,466,3,307.38,2024-08-22 07:00:00
5625,421,362,7,199.14,2024-08-22 08:00:00
5626,897,139,5,258.44,2024-08-22 09:00:00
5627,707,221,4,382.34,2024-08-22 10:00:00
5628,367,273,3,115.48,2024-08-22 11:00:00
5629,280,154,8,223.65,2024-08-22 12:00:00
5630,283,249,4,369.95,2024-08-22 13:00:00
5631,40,279,8,200.72,2024-08-22 14:00:00
5632,959,440,3,20.84,2024-08-22 15:00:00
5633,189,436,9,256.16,2024-08-22 16:00:00
5634,164,304,6,370.02,2024-08-22 17:00:00
5635,994,276,5,488.52,2024-08-22 18:00:00
5636,989,493,5,23.34,2024-08-22 19:00:00
5637,536,2,3,272.26,2024-08-22 20:00:00
5638,536,88,2,227.72,2024-08-22 21:00:00
5639,4,287,6,125.01,2024-08-22 22:00:00
5640,835,411,1,320.69,2024-08-22 23:00:00
5641,290,130,7,85.99,2024-08-23 00:00:00
5642,953,78,5,145.51,2024-08-23 01:00:00
5643,433,260,4,391.97,2024-08-23 02:00:00
5644,471,241,9,232.9,2024-08-23 03:00:00
5645,181,141,1,496.87,2024-08-23 04:00:00
5646,248,228,4,196.3,2024-08-23 05:00:00
5647,628,163,3,234.31,2024-08-23 06:00:00
5648,279,236,6,153.63,2024-08-23 07:00:00
5649,877,128,5,121.97,2024-08-23 08:00:00
5650,581,200,7,461.53,2024-08-23 09:00:00
5651,863,450,1,375.67,2024-08-23 10:00:00
5652,254,390,5,170.03,2024-08-23 11:00:00
5653,181,31,2,351.58,2024-08-23 12:00:00
5654,830,138,2,483.06,2024-08-23 13:00:00
5655,681,492,2,41.65,2024-08-23 14:00:00
5656,825,21,9,135.93,2024-08-23 15:00:00
5657,509,234,3,104.29,2024-08-23 16:00:00
5658,761,202,4,435.54,2024-08-23 17:00:00
5659,700,279,5,93.7,2024-08-23 18:00:00
5660,566,131,4,157.5,2024-08-23 19:00:00
5661,326,416,4,274.21,2024-08-23 20:00:00
5662,357,148,5,312.44,2024-08-23 21:00:00
5663,825,458,9,405.05,2024-08-23 22:00:00
5664,650,29,9,206.63,2024-08-23 23:00:00
5665,680,361,6,269.45,2024-08-24 00:00:00
5666,391,308,3,482.9,2024-08-24 01:00:00
5667,615,371,6,152.19,2024-08-24 02:00:00
5668,934,430,4,127.81,2024-08-24 03:00:00
5669,85,162,3,356.75,2024-08-24 04:00:00
5670,317,357,6,386.71,2024-08-24 05:00:00
5671,212,340,6,210.32,2024-08-24 06:00:00
5672,515,61,2,110.42,2024-08-24 07:00:00
5673,384,125,9,390.57,2024-08-24 08:00:00
5674,691,456,8,336.89,2024-08-24 09:00:00
5675,342,71,6,438.73,2024-08-24 10:00:00
5676,815,326,1,422.94,2024-08-24 11:00:00
5677,964,395,2,106.57,2024-08-24 12:00:00
5678,988,364,4,417.01,2024-08-24 13:00:00
5679,844,466,7,91.71,2024-08-24 14:00:00
5680,38,243,9,432.53,2024-08-24 15:00:00
5681,511,490,5,386.31,2024-08-24 16:00:00
5682,420,249,2,287.08,2024-08-24 17:00:00
5683,751,221,1,322.9,2024-08-24 18:00:00
5684,169,473,1,56.52,2024-08-24 19:00:00
5685,965,447,5,24.74,2024-08-24 20:00:00
5686,909,21,7,168.67,2024-08-24 21:00:00
5687,343,494,9,411.6,2024-08-24 22:00:00
5688,826,387,9,235.56,2024-08-24 23:00:00
5689,306,82,8,115.58,2024-08-25 00:00:00
5690,542,344,1,418.1,2024-08-25 01:00:00
5691,702,367,5,118.17,2024-08-25 02:00:00
5692,869,486,6,408.67,2024-08-25 03:00:00
5693,537,10,6,229.22,2024-08-25 04:00:00
5694,112,411,4,234.43,2024-08-25 05:00:00
5695,411,12,1,140.0,2024-08-25 06:00:00
5696,947,263,3,450.59,2024-08-25 07:00:00
5697,206,145,4,48.95,2024-08-25 08:00:00
5698,185,449,4,76.48,2024-08-25 09:00:00
5699,382,192,4,319.76,2024-08-25 10:00:00
5700,496,250,5,425.81,2024-08-25 11:00:00
5701,379,114,9,52.25,2024-08-25 12:00:00
5702,47,26,4,368.21,2024-08-25 13:00:00
5703,886,271,9,372.54,2024-08-25 14:00:00
5704,740,499,9,292.85,2024-08-25 15:00:00
5705,551,33,1,245.93,2024-08-25 16:00:00
5706,528,62,5,163.94,2024-08-25 17:00:00
5707,504,229,9,178.97,2024-08-25 18:00:00
5708,22,303,4,338.84,2024-08-25 19:00:00
5709,213,95,5,37.32,2024-08-25 20:00:00
5710,310,35,4,294.54,2024-08-25 21:00:00
5711,661,193,2,142.97,2024-08-25 22:00:00
5712,968,456,2,235.97,2024-08-25 23:00:00
5713,753,76,2,281.69,2024-08-26 00:00:00
5714,272,379,1,443.4,2024-08-26 01:00:00
5715,571,249,3,291.64,2024-08-26 02:00:00
5716,799,83,1,117.44,2024-08-26 03:00:00
5717,938,25,4,44.33,2024-08-26 04:00:00
5718,202,57,1,315.36,2024-08-26 05:00:00
5719,32,32,4,274.8,2024-08-26 06:00:00
5720,443,319,3,337.54,2024-08-26 07:00:00
5721,162,12,9,232.4,2024-08-26 08:00:00
5722,767,319,1,413.44,2024-08-26 09:00:00
5723,254,333,8,460.49,2024-08-26 10:00:00
5724,521,92,9,24.8,2024-08-26 11:00:00
5725,977,1,7,373.32,2024-08-26 12:00:00
5726,651,435,1,22.4,2024-08-26 13:00:00
5727,480,326,4,225.32,2024-08-26 14:00:00
5728,10,136,1,233.49,2024-08-26 15:00:00
5729,726,196,4,349.63,2024-08-26 16:00:00
5730,505,133,3,179.44,2024-08-26 17:00:00
5731,785,473,2,411.35,2024-08-26 18:00:00
5732,836,86,1,174.72,2024-08-26 19:00:00
5733,560,476,6,174.55,2024-08-26 20:00:00
5734,436,295,7,115.27,2024-08-26 21:00:00
5735,111,279,6,343.52,2024-08-26 22:00:00
5736,153,324,9,42.91,2024-08-26 23:00:00
5737,635,180,9,184.71,2024-08-27 00:00:00
5738,917,4,2,137.11,2024-08-27 01:00:00
5739,869,126,2,118.52,2024-08-27 02:00:00
5740,102,175,9,35.19,2024-08-27 03:00:00
5741,753,251,1,99.24,2024-08-27 04:00:00
5742,833,21,5,225.89,2024-08-27 05:00:00
5743,191,485,1,254.35,2024-08-27 06:00:00
5744,729,440,7,138.4,2024-08-27 07:00:00
5745,563,105,9,326.87,2024-08-27 08:00:00
5746,804,66,6,171.22,2024-08-27 09:00:00
5747,81,443,2,186.79,2024-08-27 10:00:00
5748,489,263,6,392.4,2024-08-27 11:00:00
5749,895,49,9,278.22,2024-08-27 12:00:00
5750,88,16,3,476.82,2024-08-27 13:00:00
5751,194,145,9,182.85,2024-08-27 14:00:00
5752,104,340,8,414.78,2024-08-27 15:00:00
5753,783,250,7,370.48,2024-08-27 16:00:00
5754,96,343,8,445.64,2024-08-27 17:00:00
5755,423,354,6,478.61,2024-08-27 18:00:00
5756,891,75,3,8.8,2024-08-27 19:00:00
5757,198,290,7,48.71,2024-08-27 20:00:00
5758,1,417,4,338.8,2024-08-27 21:00:00
5759,407,282,5,198.15,2024-08-27 22:00:00
5760,378,66,8,410.47,2024-08-27 23:00:00
5761,167,125,7,10.93,2024-08-28 00:00:00
5762,509,319,7,404.45,2024-08-28 01:00:00
5763,638,87,8,71.94,2024-08-28 02:00:00
5764,313,41,3,148.67,2024-08-28 03:00:00
5765,593,470,3,484.69,2024-08-28 04:00:00
5766,418,186,2,30.54,2024-08-28 05:00:00
5767,763,354,1,177.78,2024-08-28 06:00:00
5768,681,380,6,46.84,2024-08-28 07:00:00
5769,477,335,6,427.53,2024-08-28 08:00:00
5770,73,266,8,352.99,2024-08-28 09:00:00
5771,141,271,6,401.17,2024-08-28 10:00:00
5772,582,42,6,266.0,2024-08-28 11:00:00
5773,262,93,1,182.07,2024-08-28 12:00:00
5774,340,185,7,6.13,2024-08-28 13:00:00
5775,308,215,7,142.57,2024-08-28 14:00:00
5776,245,17,9,259.7,2024-08-28 15:00:00
5777,515,444,7,333.86,2024-08-28 16:00:00
5778,337,265,8,118.32,2024-08-28 17:00:00
5779,575,114,4,73.76,2024-08-28 18:00:00
5780,561,292,9,104.8,2024-08-28 19:00:00
5781,76,457,1,180.27,2024-08-28 20:00:00
5782,880,464,8,78.45,2024-08-28 21:00:00
5783,175,292,3,82.62,2024-08-28 22:00:00
5784,109,48,1,26.66,2024-08-28 23:00:00
5785,183,307,2,429.08,2024-08-29 00:00:00
5786,192,97,6,113.78,2024-08-29 01:00:00
5787,65,375,5,411.84,2024-08-29 02:00:00
5788,849,95,3,221.96,2024-08-29 03:00:00
5789,963,326,9,318.06,2024-08-29 04:00:00
5790,474,74,8,42.47,2024-08-29 05:00:00
5791,783,336,3,293.87,2024-08-29 06:00:00
5792,100,68,2,148.55,2024-08-29 07:00:00
5793,544,246,8,52.13,2024-08-29 08:00:00
5794,864,406,5,454.58,2024-08-29 09:00:00
5795,128,77,9,303.8,2024-08-29 10:00:00
5796,452,208,1,124.65,2024-08-29 11:00:00
5797,914,372,3,212.73,2024-08-29 12:00:00
5798,369,254,5,181.67,2024-08-29 13:00:00
5799,851,221,2,351.79,2024-08-29 14:00:00
5800,43,262,3,305.68,2024-08-29 15:00:00
5801,884,410,4,14.79,2024-08-29 16:00:00
5802,419,331,4,102.92,2024-08-29 17:00:00
5803,488,344,9,241.67,2024-08-29 18:00:00
5804,78,477,1,225.52,2024-08-29 19:00:00
5805,826,259,9,260.75,2024-08-29 20:00:00
5806,801,308,9,358.83,2024-08-29 21:00:00
5807,270,74,6,342.59,2024-08-29 22:00:00
5808,674,125,1,189.54,2024-08-29 23:00:00
5809,701,188,6,439.4,2024-08-30 00:00:00
5810,759,254,8,36.15,2024-08-30 01:00:00
5811,900,447,5,294.33,2024-08-30 02:00:00
5812,728,321,5,475.09,2024-08-30 03:00:00
5813,315,308,1,276.8,2024-08-30 04:00:00
5814,925,235,1,230.28,2024-08-30 05:00:00
5815,851,474,8,71.29,2024-08-30 06:00:00
5816,902,250,5,406.04,2024-08-30 07:00:00
5817,889,332,8,190.03,2024-08-30 08:00:00
5818,993,398,2,352.12,2024-08-30 09:00:00
5819,945,345,4,102.79,2024-08-30 10:00:00
5820,168,72,9,25.72,2024-08-30 11:00:00
5821,339,235,3,156.21,2024-08-30 12:00:00
5822,193,324,6,144.3,2024-08-30 13:00:00
5823,453,156,7,437.37,2024-08-30 14:00:00
5824,283,455,3,433.01,2024-08-30 15:00:00
5825,336,394,1,269.28,2024-08-30 16:00:00
5826,390,115,2,14.4,2024-08-30 17:00:00
5827,525,313,7,118.02,2024-08-30 18:00:00
5828,240,228,7,321.31,2024-08-30 19:00:00
5829,832,322,1,55.2,2024-08-30 20:00:00
5830,958,346,7,351.81,2024-08-30 21:00:00
5831,483,245,6,10.92,2024-08-30 22:00:00
5832,659,306,6,342.86,2024-08-30 23:00:00
5833,716,14,7,423.05,2024-08-31 00:00:00
5834,592,16,7,237.26,2024-08-31 01:00:00
5835,891,438,1,415.4,2024-08-31 02:00:00
5836,555,427,5,391.86,2024-08-31 03:00:00
5837,458,42,8,337.35,2024-08-31 04:00:00
5838,89,465,8,225.35,2024-08-31 05:00:00
5839,660,110,3,139.59,2024-08-31 06:00:00
5840,95,278,3,431.13,2024-08-31 07:00:00
5841,452,324,7,326.05,2024-08-31 08:00:00
5842,428,19,4,400.02,2024-08-31 09:00:00
5843,151,66,6,278.22,2024-08-31 10:00:00
5844,514,167,9,90.07,2024-08-31 11:00:00
5845,376,73,2,489.82,2024-08-31 12:00:00
5846,22,403,2,95.46,2024-08-31 13:00:00
5847,883,400,6,456.06,2024-08-31 14:00:00
5848,313,310,3,108.03,2024-08-31 15:00:00
5849,997,409,1,190.01,2024-08-31 16:00:00
5850,840,112,2,222.84,2024-08-31 17:00:00
5851,519,274,7,461.08,2024-08-31 18:00:00
5852,206,407,4,444.66,2024-08-31 19:00:00
5853,952,373,2,412.49,2024-08-31 20:00:00
5854,375,85,8,191.45,2024-08-31 21:00:00
5855,451,139,4,7.22,2024-08-31 22:00:00
5856,626,39,4,342.38,2024-08-31 23:00:00
5857,784,105,2,208.42,2024-09-01 00:00:00
5858,595,324,1,379.74,2024-09-01 01:00:00
5859,179,281,1,398.45,2024-09-01 02:00:00
5860,210,447,3,222.66,2024-09-01 03:00:00
5861,500,480,6,375.31,2024-09-01 04:00:00
5862,464,414,7,420.77,2024-09-01 05:00:00
5863,840,429,9,464.6,2024-09-01 06:00:00
5864,124,123,5,293.32,2024-09-01 07:00:00
5865,993,218,9,390.35,2024-09-01 08:00:00
5866,113,377,8,249.81,2024-09-01 09:00:00
5867,12,61,1,25.62,2024-09-01 10:00:00
5868,126,100,3,81.83,2024-09-01 11:00:00
5869,565,307,8,68.47,2024-09-01 12:00:00
5870,331,354,9,90.02,2024-09-01 13:00:00
5871,901,393,4,10.06,2024-09-01 14:00:00
5872,283,204,6,430.06,2024-09-01 15:00:00
5873,140,258,4,282.27,2024-09-01 16:00:00
5874,401,486,9,194.66,2024-09-01 17:00:00
5875,902,5,2,207.84,2024-09-01 18:00:00
5876,97,446,6,234.36,2024-09-01 19:00:00
5877,517,197,3,41.57,2024-09-01 20:00:00
5878,569,180,4,140.96,2024-09-01 21:00:00
5879,924,342,2,426.56,2024-09-01 22:00:00
5880,846,133,8,373.12,2024-09-01 23:00:00
5881,69,443,8,283.89,2024-09-02 00:00:00
5882,118,324,1,242.95,2024-09-02 01:00:00
5883,888,253,6,133.19,2024-09-02 02:00:00
5884,59,265,1,238.27,2024-09-02 03:00:00
5885,33,93,6,300.94,2024-09-02 04:00:00
5886,318,150,7,357.76,2024-09-02 05:00:00
5887,50,411,2,87.49,2024-09-02 06:00:00
5888,880,138,9,407.49,2024-09-02 07:00:00
5889,489,208,8,176.18,2024-09-02 08:00:00
5890,19,490,9,254.11,2024-09-02 09:00:00
5891,726,125,4,305.91,2024-09-02 10:00:00
5892,197,234,4,246.61,2024-09-02 11:00:00
5893,891,61,8,288.12,2024-09-02 12:00:00
5894,450,307,1,60.2,2024-09-02 13:00:00
5895,990,266,8,218.92,2024-09-02 14:00:00
5896,559,134,7,143.83,2024-09-02 15:00:00
5897,679,318,7,47.58,2024-09-02 16:00:00
5898,452,113,9,99.87,2024-09-02 17:00:00
5899,289,389,7,303.21,2024-09-02 18:00:00
5900,141,378,2,102.36,2024-09-02 19:00:00
5901,84,454,1,94.63,2024-09-02 20:00:00
5902,694,191,1,278.65,2024-09-02 21:00:00
5903,391,379,7,452.83,2024-09-02 22:00:00
5904,591,440,5,395.4,2024-09-02 23:00:00
5905,215,187,4,453.02,2024-09-03 00:00:00
5906,526,319,5,293.58,2024-09-03 01:00:00
5907,215,367,6,207.92,2024-09-03 02:00:00
5908,403,89,6,366.17,2024-09-03 03:00:00
5909,128,187,1,134.38,2024-09-03 04:00:00
5910,822,307,2,43.64,2024-09-03 05:00:00
5911,477,434,3,175.58,2024-09-03 06:00:00
5912,760,132,4,153.12,2024-09-03 07:00:00
5913,404,360,6,339.39,2024-09-03 08:00:00
5914,29,123,9,277.92,2024-09-03 09:00:00
5915,792,48,2,73.44,2024-09-03 10:00:00
5916,338,288,8,454.71,2024-09-03 11:00:00
5917,831,376,9,298.7,2024-09-03 12:00:00
5918,714,179,2,231.55,2024-09-03 13:00:00
5919,361,180,9,468.91,2024-09-03 14:00:00
5920,569,99,7,53.16,2024-09-03 15:00:00
5921,392,330,9,395.85,2024-09-03 16:00:00
5922,218,34,6,185.51,2024-09-03 17:00:00
5923,574,420,2,349.22,2024-09-03 18:00:00
5924,669,70,8,465.71,2024-09-03 19:00:00
5925,202,171,9,261.27,2024-09-03 20:00:00
5926,17,366,8,16.21,2024-09-03 21:00:00
5927,322,272,2,19.28,2024-09-03 22:00:00
5928,518,59,8,168.63,2024-09-03 23:00:00
5929,570,181,3,391.92,2024-09-04 00:00:00
5930,325,19,3,147.69,2024-09-04 01:00:00
5931,412,226,9,170.56,2024-09-04 02:00:00
5932,318,473,9,393.31,2024-09-04 03:00:00
5933,681,95,9,62.51,2024-09-04 04:00:00
5934,965,369,4,424.17,2024-09-04 05:00:00
5935,82,297,7,136.57,2024-09-04 06:00:00
5936,474,81,8,30.36,2024-09-04 07:00:00
5937,468,175,5,63.08,2024-09-04 08:00:00
5938,425,222,1,476.51,2024-09-04 09:00:00
5939,945,103,9,228.41,2024-09-04 10:00:00
5940,731,54,6,131.94,2024-09-04 11:00:00
5941,689,183,3,263.03,2024-09-04 12:00:00
5942,204,351,3,342.76,2024-09-04 13:00:00
5943,583,403,1,162.81,2024-09-04 14:00:00
5944,387,318,8,364.01,2024-09-04 15:00:00
5945,778,355,2,129.86,2024-09-04 16:00:00
5946,98,349,1,60.61,2024-09-04 17:00:00
5947,345,443,7,277.11,2024-09-04 18:00:00
5948,803,321,9,79.8,2024-09-04 19:00:00
5949,208,68,6,470.54,2024-09-04 20:00:00
5950,514,28,8,5.22,2024-09-04 21:00:00
5951,636,274,8,379.07,2024-09-04 22:00:00
5952,792,282,9,143.34,2024-09-04 23:00:00
5953,586,360,7,423.81,2024-09-05 00:00:00
5954,166,403,9,34.77,2024-09-05 01:00:00
5955,22,311,9,476.74,2024-09-05 02:00:00
5956,154,119,1,55.19,2024-09-05 03:00:00
5957,939,380,6,395.0,2024-09-05 04:00:00
5958,439,441,8,261.08,2024-09-05 05:00:00
5959,295,134,9,218.05,2024-09-05 06:00:00
5960,219,129,4,143.68,2024-09-05 07:00:00
5961,669,8,2,421.48,2024-09-05 08:00:00
5962,495,481,9,103.88,2024-09-05 09:00:00
5963,230,51,9,362.01,2024-09-05 10:00:00
5964,20,491,8,225.67,2024-09-05 11:00:00
5965,987,341,3,499.26,2024-09-05 12:00:00
5966,553,472,5,307.64,2024-09-05 13:00:00
5967,950,281,2,56.57,2024-09-05 14:00:00
5968,148,175,3,212.66,2024-09-05 15:00:00
5969,108,183,1,37.82,2024-09-05 16:00:00
5970,403,192,4,146.4,2024-09-05 17:00:00
5971,596,249,5,174.94,2024-09-05 18:00:00
5972,483,235,2,427.32,2024-09-05 19:00:00
5973,367,83,3,419.8,2024-09-05 20:00:00
5974,834,93,6,10.72,2024-09-05 21:00:00
5975,414,373,6,268.48,2024-09-05 22:00:00
